cluster_id,Activity Period,Operating Airline,GEO Region,Terminal,Passenger Count
3,201002,Lufthansa German Airlines,Europe,International,11826
3,201002,Lufthansa German Airlines,Europe,International,11651
10,201002,Mesa Airlines,US,Terminal 1,6062
10,201002,Mesa Airlines,US,Terminal 1,6443
10,201002,Mesaba Airlines,US,Terminal 1,2586
10,201002,Mesaba Airlines,US,Terminal 1,2620
6,201002,Mexicana Airlines,Mexico,International,9749
6,201002,Mexicana Airlines,Mexico,International,9313
10,201002,Midwest Airlines,US,Terminal 1,1783
10,201002,Midwest Airlines,US,Terminal 1,1694
1,201002,Philippine Airlines,Asia,International,10152
1,201002,Philippine Airlines,Asia,International,8574
1,201002,Qantas Airways,Australia / Oceania,International,3349
1,201002,Qantas Airways,Australia / Oceania,International,3458
1,201002,Singapore Airlines,Asia,International,11769
1,201002,Singapore Airlines,Asia,International,12818
10,201002,SkyWest Airlines,US,Terminal 1,6786
10,201002,SkyWest Airlines,US,Terminal 1,6218
0,201002,SkyWest Airlines,US,Terminal 3,88784
0,201002,SkyWest Airlines,US,Terminal 3,91956
11,201002,SkyWest Airlines,Canada,International,1680
7,201002,SkyWest Airlines,Canada,Terminal 3,8242
7,201002,SkyWest Airlines,Canada,Terminal 3,9778
10,201002,Southwest Airlines,US,Terminal 1,94371
10,201002,Southwest Airlines,US,Terminal 1,95217
10,201002,Southwest Airlines,US,Terminal 1,64
1,201002,TACA,Central America,International,3642
1,201002,TACA,Central America,International,3526
5,201002,US Airways,US,Terminal 1,38599
5,201002,US Airways,US,Terminal 1,40392
10,201002,United Airlines,US,Terminal 1,44228
10,201002,United Airlines,US,Terminal 1,42129
9,201002,United Airlines - Pre 07/01/2013,US,International,11082
9,201002,United Airlines - Pre 07/01/2013,US,International,7437
9,201002,United Airlines - Pre 07/01/2013,US,Terminal 3,16664
9,201002,United Airlines - Pre 07/01/2013,US,Terminal 3,16423
9,201002,United Airlines - Pre 07/01/2013,US,Terminal 3,270
9,201002,United Airlines - Pre 07/01/2013,US,Terminal 3,316628
9,201002,United Airlines - Pre 07/01/2013,US,Terminal 3,312039
9,201002,United Airlines - Pre 07/01/2013,US,Terminal 3,5124
8,201002,United Airlines - Pre 07/01/2013,Asia,International,45207
8,201002,United Airlines - Pre 07/01/2013,Asia,International,45312
8,201002,United Airlines - Pre 07/01/2013,Asia,International,1929
8,201002,United Airlines - Pre 07/01/2013,Australia / Oceania,International,7191
8,201002,United Airlines - Pre 07/01/2013,Australia / Oceania,International,8164
8,201002,United Airlines - Pre 07/01/2013,Australia / Oceania,International,415
9,201002,United Airlines - Pre 07/01/2013,Canada,Terminal 3,12767
9,201002,United Airlines - Pre 07/01/2013,Canada,Terminal 3,14117
9,201002,United Airlines - Pre 07/01/2013,Canada,Terminal 3,187
8,201002,United Airlines - Pre 07/01/2013,Europe,International,14284
8,201002,United Airlines - Pre 07/01/2013,Europe,International,14095
8,201002,United Airlines - Pre 07/01/2013,Europe,International,207
6,201002,United Airlines - Pre 07/01/2013,Mexico,International,5980
6,201002,United Airlines - Pre 07/01/2013,Mexico,International,6469
6,201002,United Airlines - Pre 07/01/2013,Mexico,International,107
2,201002,Virgin America,US,International,86113
2,201002,Virgin America,US,International,86389
3,201002,Virgin Atlantic,Europe,International,6846
3,201002,Virgin Atlantic,Europe,International,6745
6,201003,Aeromexico,Mexico,International,3000
6,201003,Aeromexico,Mexico,International,2976
11,201003,Air Canada ,Canada,Terminal 3,17802
11,201003,Air Canada ,Canada,Terminal 3,17193
4,201003,Air China,Asia,International,5125
4,201003,Air China,Asia,International,5277
3,201003,Air France,Europe,International,8442
3,201003,Air France,Europe,International,8405
1,201003,Air New Zealand,Australia / Oceania,International,6352
1,201003,Air New Zealand,Australia / Oceania,International,4620
10,201003,AirTran Airways,US,Terminal 1,7932
10,201003,AirTran Airways,US,Terminal 1,8139
10,201003,Alaska Airlines,US,Terminal 1,26295
10,201003,Alaska Airlines,US,Terminal 1,27120
6,201003,Alaska Airlines,Mexico,International,7321
6,201003,Alaska Airlines,Mexico,Terminal 1,6398
1,201003,All Nippon Airways,Asia,International,5960
1,201003,All Nippon Airways,Asia,International,6706
0,201003,American Airlines,US,Terminal 3,131215
0,201003,American Airlines,US,Terminal 3,132259
1,201003,Asiana Airlines,Asia,International,4331
1,201003,Asiana Airlines,Asia,International,4767
3,201003,British Airways,Europe,International,13186
3,201003,British Airways,Europe,International,13721
1,201003,Cathay Pacific,Asia,International,20488
1,201003,Cathay Pacific,Asia,International,20308
1,201003,China Airlines,Asia,International,10541
1,201003,China Airlines,Asia,International,9961
10,201003,Delta Air Lines,US,Terminal 1,103930
10,201003,Delta Air Lines,US,Terminal 1,105077
10,201003,Delta Air Lines,US,Terminal 1,1448
4,201003,Delta Air Lines,Asia,International,6611
4,201003,Delta Air Lines,Asia,International,6378
1,201003,EVA Airways,Asia,International,12619
1,201003,EVA Airways,Asia,International,11974
4,201003,Emirates ,Middle East,International,9274
4,201003,Emirates ,Middle East,International,8605
10,201003,Frontier Airlines,US,Terminal 1,13732
10,201003,Frontier Airlines,US,Terminal 1,12736
10,201003,Hawaiian Airlines,US,Terminal 1,7914
10,201003,Hawaiian Airlines,US,Terminal 1,7564
10,201003,Horizon Air ,US,Terminal 1,9160
10,201003,Horizon Air ,US,Terminal 1,8759
1,201003,Japan Airlines,Asia,International,6192
1,201003,Japan Airlines,Asia,International,7259
2,201003,JetBlue Airways ,US,International,30857
2,201003,JetBlue Airways ,US,International,30230
3,201003,KLM Royal Dutch Airlines,Europe,International,7359
3,201003,KLM Royal Dutch Airlines,Europe,International,6905
1,201003,Korean Air Lines,Asia,International,4055
1,201003,Korean Air Lines,Asia,International,4226
3,201003,Lufthansa German Airlines,Europe,International,17483
3,201003,Lufthansa German Airlines,Europe,International,16854
10,201003,Mesa Airlines,US,Terminal 1,10899
10,201003,Mesa Airlines,US,Terminal 1,10952
10,201003,Mesaba Airlines,US,Terminal 1,3861
10,201003,Mesaba Airlines,US,Terminal 1,3977
6,201003,Mexicana Airlines,Mexico,International,10780
6,201003,Mexicana Airlines,Mexico,International,10380
10,201003,Midwest Airlines,US,Terminal 1,2616
10,201003,Midwest Airlines,US,Terminal 1,2524
1,201003,Philippine Airlines,Asia,International,12071
1,201003,Philippine Airlines,Asia,International,10290
1,201003,Qantas Airways,Australia / Oceania,International,4455
1,201003,Qantas Airways,Australia / Oceania,International,3451
1,201003,Singapore Airlines,Asia,International,14725
1,201003,Singapore Airlines,Asia,International,14088
10,201003,SkyWest Airlines,US,Terminal 1,7327
10,201003,SkyWest Airlines,US,Terminal 1,7140
0,201003,SkyWest Airlines,US,Terminal 3,115816
0,201003,SkyWest Airlines,US,Terminal 3,115761
11,201003,SkyWest Airlines,Canada,International,2685
7,201003,SkyWest Airlines,Canada,Terminal 3,8734
7,201003,SkyWest Airlines,Canada,Terminal 3,11139
10,201003,Southwest Airlines,US,Terminal 1,116937
10,201003,Southwest Airlines,US,Terminal 1,116149
10,201003,Southwest Airlines,US,Terminal 1,168
1,201003,TACA,Central America,International,3968
1,201003,TACA,Central America,International,4295
5,201003,US Airways,US,Terminal 1,43313
5,201003,US Airways,US,Terminal 1,45513
10,201003,United Airlines,US,Terminal 1,55239
10,201003,United Airlines,US,Terminal 1,54187
9,201003,United Airlines - Pre 07/01/2013,US,International,14693
9,201003,United Airlines - Pre 07/01/2013,US,International,10087
9,201003,United Airlines - Pre 07/01/2013,US,Terminal 3,20276
9,201003,United Airlines - Pre 07/01/2013,US,Terminal 3,20517
9,201003,United Airlines - Pre 07/01/2013,US,Terminal 3,366
9,201003,United Airlines - Pre 07/01/2013,US,Terminal 3,385230
9,201003,United Airlines - Pre 07/01/2013,US,Terminal 3,389815
9,201003,United Airlines - Pre 07/01/2013,US,Terminal 3,6951
8,201003,United Airlines - Pre 07/01/2013,Asia,International,56725
8,201003,United Airlines - Pre 07/01/2013,Asia,International,54239
8,201003,United Airlines - Pre 07/01/2013,Asia,International,2179
8,201003,United Airlines - Pre 07/01/2013,Australia / Oceania,International,9183
8,201003,United Airlines - Pre 07/01/2013,Australia / Oceania,International,7160
8,201003,United Airlines - Pre 07/01/2013,Australia / Oceania,International,309
9,201003,United Airlines - Pre 07/01/2013,Canada,Terminal 3,16796
9,201003,United Airlines - Pre 07/01/2013,Canada,Terminal 3,16667
9,201003,United Airlines - Pre 07/01/2013,Canada,Terminal 3,303
8,201003,United Airlines - Pre 07/01/2013,Europe,International,19211
8,201003,United Airlines - Pre 07/01/2013,Europe,International,18624
8,201003,United Airlines - Pre 07/01/2013,Europe,International,340
6,201003,United Airlines - Pre 07/01/2013,Mexico,International,7476
6,201003,United Airlines - Pre 07/01/2013,Mexico,International,7160
6,201003,United Airlines - Pre 07/01/2013,Mexico,International,342
2,201003,Virgin America,US,International,102834
2,201003,Virgin America,US,International,104836
3,201003,Virgin Atlantic,Europe,International,8570
3,201003,Virgin Atlantic,Europe,International,8588
6,201004,Aeromexico,Mexico,International,3139
6,201004,Aeromexico,Mexico,International,3209
11,201004,Air Canada ,Canada,Terminal 3,17503
11,201004,Air Canada ,Canada,Terminal 3,18735
4,201004,Air China,Asia,International,7290
4,201004,Air China,Asia,International,6638
3,201004,Air France,Europe,International,9904
3,201004,Air France,Europe,International,9871
1,201004,Air New Zealand,Australia / Oceania,International,6101
1,201004,Air New Zealand,Australia / Oceania,International,4165
10,201004,AirTran Airways,US,Terminal 1,10509
10,201004,AirTran Airways,US,Terminal 1,11098
10,201004,Alaska Airlines,US,Terminal 1,27178
10,201004,Alaska Airlines,US,Terminal 1,28495
6,201004,Alaska Airlines,Mexico,International,7904
6,201004,Alaska Airlines,Mexico,Terminal 1,7410
1,201004,All Nippon Airways,Asia,International,6164
1,201004,All Nippon Airways,Asia,International,5675
0,201004,American Airlines,US,Terminal 3,137661
0,201004,American Airlines,US,Terminal 3,137778
1,201004,Asiana Airlines,Asia,International,4544
1,201004,Asiana Airlines,Asia,International,4343
3,201004,British Airways,Europe,International,13659
3,201004,British Airways,Europe,International,14192
1,201004,Cathay Pacific,Asia,International,20953
1,201004,Cathay Pacific,Asia,International,19302
1,201004,China Airlines,Asia,International,9518
1,201004,China Airlines,Asia,International,8382
10,201004,Delta Air Lines,US,Terminal 1,111533
10,201004,Delta Air Lines,US,Terminal 1,109881
10,201004,Delta Air Lines,US,Terminal 1,1092
4,201004,Delta Air Lines,Asia,International,5894
4,201004,Delta Air Lines,Asia,International,4911
1,201004,EVA Airways,Asia,International,13011
1,201004,EVA Airways,Asia,International,11164
4,201004,Emirates ,Middle East,International,9618
4,201004,Emirates ,Middle East,International,7968
10,201004,Frontier Airlines,US,Terminal 1,13651
10,201004,Frontier Airlines,US,Terminal 1,12858
10,201004,Hawaiian Airlines,US,Terminal 1,7254
10,201004,Hawaiian Airlines,US,Terminal 1,6741
10,201004,Horizon Air ,US,Terminal 1,8313
10,201004,Horizon Air ,US,Terminal 1,8458
1,201004,Japan Airlines,Asia,International,5943
1,201004,Japan Airlines,Asia,International,5199
2,201004,JetBlue Airways ,US,International,33805
2,201004,JetBlue Airways ,US,International,33070
3,201004,KLM Royal Dutch Airlines,Europe,International,8598
3,201004,KLM Royal Dutch Airlines,Europe,International,8760
1,201004,Korean Air Lines,Asia,International,3815
1,201004,Korean Air Lines,Asia,International,3729
3,201004,Lufthansa German Airlines,Europe,International,13884
3,201004,Lufthansa German Airlines,Europe,International,14372
10,201004,Mesa Airlines,US,Terminal 1,11634
10,201004,Mesa Airlines,US,Terminal 1,11519
10,201004,Mesaba Airlines,US,Terminal 1,3995
10,201004,Mesaba Airlines,US,Terminal 1,4136
6,201004,Mexicana Airlines,Mexico,International,10294
6,201004,Mexicana Airlines,Mexico,International,9931
10,201004,Midwest Airlines,US,Terminal 1,3527
10,201004,Midwest Airlines,US,Terminal 1,3883
1,201004,Philippine Airlines,Asia,International,12087
1,201004,Philippine Airlines,Asia,International,9783
1,201004,Qantas Airways,Australia / Oceania,International,4807
1,201004,Qantas Airways,Australia / Oceania,International,3618
1,201004,Singapore Airlines,Asia,International,14408
1,201004,Singapore Airlines,Asia,International,12951
10,201004,SkyWest Airlines,US,Terminal 1,5689
10,201004,SkyWest Airlines,US,Terminal 1,5645
0,201004,SkyWest Airlines,US,Terminal 3,112588
0,201004,SkyWest Airlines,US,Terminal 3,111629
11,201004,SkyWest Airlines,Canada,International,2521
7,201004,SkyWest Airlines,Canada,Terminal 3,7628
7,201004,SkyWest Airlines,Canada,Terminal 3,11760
10,201004,Southwest Airlines,US,Terminal 1,115675
10,201004,Southwest Airlines,US,Terminal 1,114210
10,201004,Southwest Airlines,US,Terminal 1,95
1,201004,TACA,Central America,International,4047
1,201004,TACA,Central America,International,3655
5,201004,US Airways,US,Terminal 1,46133
5,201004,US Airways,US,Terminal 1,48314
10,201004,United Airlines,US,Terminal 1,56878
10,201004,United Airlines,US,Terminal 1,57500
9,201004,United Airlines - Pre 07/01/2013,US,International,14701
9,201004,United Airlines - Pre 07/01/2013,US,International,13469
9,201004,United Airlines - Pre 07/01/2013,US,Terminal 3,19896
9,201004,United Airlines - Pre 07/01/2013,US,Terminal 3,20599
9,201004,United Airlines - Pre 07/01/2013,US,Terminal 3,361
9,201004,United Airlines - Pre 07/01/2013,US,Terminal 3,378048
9,201004,United Airlines - Pre 07/01/2013,US,Terminal 3,391391
9,201004,United Airlines - Pre 07/01/2013,US,Terminal 3,6855
8,201004,United Airlines - Pre 07/01/2013,Asia,International,66779
8,201004,United Airlines - Pre 07/01/2013,Asia,International,54694
8,201004,United Airlines - Pre 07/01/2013,Asia,International,2303
8,201004,United Airlines - Pre 07/01/2013,Australia / Oceania,International,8227
8,201004,United Airlines - Pre 07/01/2013,Australia / Oceania,International,6490
8,201004,United Airlines - Pre 07/01/2013,Australia / Oceania,International,454
9,201004,United Airlines - Pre 07/01/2013,Canada,Terminal 3,14142
9,201004,United Airlines - Pre 07/01/2013,Canada,Terminal 3,15853
9,201004,United Airlines - Pre 07/01/2013,Canada,Terminal 3,382
8,201004,United Airlines - Pre 07/01/2013,Europe,International,20444
8,201004,United Airlines - Pre 07/01/2013,Europe,International,22877
8,201004,United Airlines - Pre 07/01/2013,Europe,International,529
6,201004,United Airlines - Pre 07/01/2013,Mexico,International,7344
6,201004,United Airlines - Pre 07/01/2013,Mexico,International,7438
6,201004,United Airlines - Pre 07/01/2013,Mexico,International,282
2,201004,Virgin America,US,International,100443
2,201004,Virgin America,US,International,104094
3,201004,Virgin Atlantic,Europe,International,7721
3,201004,Virgin Atlantic,Europe,International,7861
6,201005,Aeromexico,Mexico,International,3285
6,201005,Aeromexico,Mexico,International,3166
3,201005,Air Berlin,Europe,International,1337
3,201005,Air Berlin,Europe,International,972
11,201005,Air Canada ,Canada,Terminal 3,22703
11,201005,Air Canada ,Canada,Terminal 3,24250
4,201005,Air China,Asia,International,6997
4,201005,Air China,Asia,International,7608
3,201005,Air France,Europe,International,12576
3,201005,Air France,Europe,International,12911
