,Activity Period,Operating Airline,GEO Region,Terminal,Passenger Count,cluster
7666,201012,United Airlines - Pre 07/01/2013,Asia,International,63098,0
7667,201012,United Airlines - Pre 07/01/2013,Asia,International,2912,0
7668,201012,United Airlines - Pre 07/01/2013,Australia / Oceania,International,10244,8
7669,201012,United Airlines - Pre 07/01/2013,Australia / Oceania,International,9219,8
7670,201012,United Airlines - Pre 07/01/2013,Australia / Oceania,International,503,8
7671,201012,United Airlines - Pre 07/01/2013,Canada,Terminal 3,12435,11
7672,201012,United Airlines - Pre 07/01/2013,Canada,Terminal 3,12008,11
7673,201012,United Airlines - Pre 07/01/2013,Canada,Terminal 3,185,11
7674,201012,United Airlines - Pre 07/01/2013,Europe,International,15593,1
7675,201012,United Airlines - Pre 07/01/2013,Europe,International,16169,1
7676,201012,United Airlines - Pre 07/01/2013,Europe,International,247,1
7677,201012,United Airlines - Pre 07/01/2013,Mexico,International,10520,3
7678,201012,United Airlines - Pre 07/01/2013,Mexico,International,13221,3
7679,201012,Virgin America,US,International,105231,6
7680,201012,Virgin America,US,International,109067,6
7681,201012,Virgin America,Canada,International,2554,5
7682,201012,Virgin America,Canada,International,2573,5
7683,201012,Virgin America,Mexico,International,727,3
7684,201012,Virgin America,Mexico,International,1234,3
7685,201012,Virgin Atlantic,Europe,International,6493,1
7686,201012,Virgin Atlantic,Europe,International,6687,1
7687,201101,Aeromexico,Mexico,International,2893,3
7688,201101,Aeromexico,Mexico,International,3157,3
7689,201101,Air Canada ,Canada,Terminal 3,18556,11
7690,201101,Air Canada ,Canada,Terminal 3,18556,11
7691,201101,Air China,Asia,International,7271,0
7692,201101,Air China,Asia,International,7081,0
7693,201101,Air France,Europe,International,7644,1
7694,201101,Air France,Europe,International,7084,1
7695,201101,Air New Zealand,Australia / Oceania,International,7606,8
7696,201101,Air New Zealand,Australia / Oceania,International,9065,8
7697,201101,AirTran Airways,US,Terminal 1,8166,4
7698,201101,AirTran Airways,US,Terminal 1,8543,4
7699,201101,Alaska Airlines,US,Terminal 1,28870,4
7700,201101,Alaska Airlines,US,Terminal 1,27901,4
7701,201101,Alaska Airlines,Mexico,International,7682,3
7702,201101,Alaska Airlines,Mexico,Terminal 1,6667,2
7703,201101,All Nippon Airways,Asia,International,7188,0
7704,201101,All Nippon Airways,Asia,International,6345,0
7705,201101,American Airlines,US,Terminal 3,115419,7
7706,201101,American Airlines,US,Terminal 3,109202,7
7707,201101,Asiana Airlines,Asia,International,4725,0
7708,201101,Asiana Airlines,Asia,International,4123,0
7709,201101,British Airways,Europe,International,16111,1
7710,201101,British Airways,Europe,International,14645,1
7711,201101,Cathay Pacific,Asia,International,21378,0
7712,201101,Cathay Pacific,Asia,International,20381,0
7713,201101,China Airlines,Asia,International,9940,0
7714,201101,China Airlines,Asia,International,10378,0
7715,201101,Delta Air Lines,US,Terminal 1,96625,4
7716,201101,Delta Air Lines,US,Terminal 1,92264,4
7717,201101,Delta Air Lines,Asia,International,6236,0
7718,201101,Delta Air Lines,Asia,International,5171,0
7719,201101,EVA Airways,Asia,International,12760,0
7720,201101,EVA Airways,Asia,International,11971,0
7721,201101,Emirates ,Middle East,International,10099,9
7722,201101,Emirates ,Middle East,International,8661,9
7723,201101,Frontier Airlines,US,Terminal 1,14537,4
7724,201101,Frontier Airlines,US,Terminal 1,13511,4
7725,201101,Hawaiian Airlines,US,Terminal 1,6851,4
7726,201101,Hawaiian Airlines,US,Terminal 1,6657,4
7727,201101,Horizon Air ,US,Terminal 1,6886,4
7728,201101,Horizon Air ,US,Terminal 1,6636,4
7729,201101,Japan Airlines,Asia,International,5806,0
7730,201101,Japan Airlines,Asia,International,5194,0
7731,201101,JetBlue Airways ,US,International,29836,6
7732,201101,JetBlue Airways ,US,International,28047,6
7733,201101,KLM Royal Dutch Airlines,Europe,International,7215,1
7734,201101,KLM Royal Dutch Airlines,Europe,International,6147,1
7735,201101,Korean Air Lines,Asia,International,4729,0
7736,201101,Korean Air Lines,Asia,International,4479,0
7737,201101,LAN Peru,South America,International,3685,9
7738,201101,LAN Peru,South America,International,2882,9
7739,201101,Lufthansa German Airlines,Europe,International,17997,1
7740,201101,Lufthansa German Airlines,Europe,International,17137,1
7741,201101,Mesa Airlines,US,Terminal 1,4456,4
7742,201101,Mesa Airlines,US,Terminal 1,4493,4
7743,201101,Philippine Airlines,Asia,International,12221,0
7744,201101,Philippine Airlines,Asia,International,12131,0
7745,201101,Qantas Airways,Australia / Oceania,International,4805,8
7746,201101,Qantas Airways,Australia / Oceania,International,5547,8
7747,201101,Servisair,US,International,40,6
7748,201101,Servisair,US,International,40,6
7749,201101,Singapore Airlines,Asia,International,15392,0
7750,201101,Singapore Airlines,Asia,International,14592,0
7751,201101,SkyWest Airlines,US,Terminal 1,14550,4
7752,201101,SkyWest Airlines,US,Terminal 1,13749,4
7753,201101,SkyWest Airlines,US,Terminal 3,112128,7
7754,201101,SkyWest Airlines,US,Terminal 3,110031,7
7755,201101,SkyWest Airlines,Canada,International,2000,5
7756,201101,SkyWest Airlines,Canada,Terminal 3,10780,11
7757,201101,SkyWest Airlines,Canada,Terminal 3,12505,11
7758,201101,Southwest Airlines,US,Terminal 1,117319,4
7759,201101,Southwest Airlines,US,Terminal 1,110540,4
7760,201101,Southwest Airlines,US,Terminal 1,110,4
7761,201101,Sun Country Airlines,US,International,480,6
7762,201101,Sun Country Airlines,US,International,443,6
7763,201101,Swiss International,Europe,International,5268,1
7764,201101,Swiss International,Europe,International,4619,1
7765,201101,TACA,Central America,International,5690,12
7766,201101,TACA,Central America,International,5436,12
7767,201101,US Airways,US,Terminal 1,55630,4
7768,201101,US Airways,US,Terminal 1,53278,4
7769,201101,United Airlines,US,Terminal 1,57803,4
7770,201101,United Airlines,US,Terminal 1,55189,4
7771,201101,United Airlines - Pre 07/01/2013,US,International,10974,6
7772,201101,United Airlines - Pre 07/01/2013,US,International,8048,6
7773,201101,United Airlines - Pre 07/01/2013,US,Terminal 3,17025,7
7774,201101,United Airlines - Pre 07/01/2013,US,Terminal 3,16758,7
7775,201101,United Airlines - Pre 07/01/2013,US,Terminal 3,267,7
7776,201101,United Airlines - Pre 07/01/2013,US,Terminal 3,323470,7
7777,201101,United Airlines - Pre 07/01/2013,US,Terminal 3,318407,7
7778,201101,United Airlines - Pre 07/01/2013,US,Terminal 3,5080,7
7779,201101,United Airlines - Pre 07/01/2013,Asia,International,64494,0
7780,201101,United Airlines - Pre 07/01/2013,Asia,International,59731,0
7781,201101,United Airlines - Pre 07/01/2013,Asia,International,3392,0
7782,201101,United Airlines - Pre 07/01/2013,Australia / Oceania,International,8421,8
7783,201101,United Airlines - Pre 07/01/2013,Australia / Oceania,International,10523,8
7784,201101,United Airlines - Pre 07/01/2013,Australia / Oceania,International,776,8
7785,201101,United Airlines - Pre 07/01/2013,Canada,Terminal 3,9129,11
7786,201101,United Airlines - Pre 07/01/2013,Canada,Terminal 3,8700,11
7787,201101,United Airlines - Pre 07/01/2013,Canada,Terminal 3,14,11
7788,201101,United Airlines - Pre 07/01/2013,Europe,International,15888,1
7789,201101,United Airlines - Pre 07/01/2013,Europe,International,14972,1
7790,201101,United Airlines - Pre 07/01/2013,Europe,International,523,1
7791,201101,United Airlines - Pre 07/01/2013,Mexico,International,9186,3
7792,201101,United Airlines - Pre 07/01/2013,Mexico,International,8698,3
7793,201101,Virgin America,US,International,89933,6
7794,201101,Virgin America,US,International,88639,6
7795,201101,Virgin America,Canada,International,1449,5
7796,201101,Virgin America,Canada,International,1475,5
7797,201101,Virgin America,Mexico,International,1921,3
7798,201101,Virgin America,Mexico,International,2067,3
7799,201101,Virgin Atlantic,Europe,International,7349,1
7800,201101,Virgin Atlantic,Europe,International,6640,1
7801,201102,Aeromexico,Mexico,International,2517,3
7802,201102,Aeromexico,Mexico,International,2452,3
7803,201102,Air Canada ,Canada,Terminal 3,17810,11
7804,201102,Air Canada ,Canada,Terminal 3,16746,11
7805,201102,Air China,Asia,International,6053,0
7806,201102,Air China,Asia,International,5914,0
7807,201102,Air France,Europe,International,6161,1
7808,201102,Air France,Europe,International,5831,1
7809,201102,Air New Zealand,Australia / Oceania,International,6192,8
7810,201102,Air New Zealand,Australia / Oceania,International,7846,8
7811,201102,AirTran Airways,US,Terminal 1,6707,4
7812,201102,AirTran Airways,US,Terminal 1,6496,4
7813,201102,Alaska Airlines,US,Terminal 1,28374,4
7814,201102,Alaska Airlines,US,Terminal 1,28047,4
7815,201102,Alaska Airlines,Mexico,International,6070,3
7816,201102,Alaska Airlines,Mexico,Terminal 1,6175,2
7817,201102,All Nippon Airways,Asia,International,5893,0
7818,201102,All Nippon Airways,Asia,International,5400,0
7819,201102,American Airlines,US,Terminal 3,102869,7
7820,201102,American Airlines,US,Terminal 3,102318,7
7821,201102,Asiana Airlines,Asia,International,3784,0
7822,201102,Asiana Airlines,Asia,International,4077,0
7823,201102,British Airways,Europe,International,13948,1
7824,201102,British Airways,Europe,International,12099,1
7825,201102,Cathay Pacific,Asia,International,16520,0
7826,201102,Cathay Pacific,Asia,International,16737,0
7827,201102,China Airlines,Asia,International,7065,0
7828,201102,China Airlines,Asia,International,7763,0
7829,201102,Delta Air Lines,US,Terminal 1,86783,4
7830,201102,Delta Air Lines,US,Terminal 1,83118,4
7831,201102,Delta Air Lines,Asia,International,4300,0
7832,201102,Delta Air Lines,Asia,International,4158,0
7833,201102,EVA Airways,Asia,International,8911,0
7834,201102,EVA Airways,Asia,International,9213,0
7835,201102,Emirates ,Middle East,International,7928,9
7836,201102,Emirates ,Middle East,International,7425,9
7837,201102,Frontier Airlines,US,Terminal 1,12454,4
7838,201102,Frontier Airlines,US,Terminal 1,11727,4
7839,201102,Hawaiian Airlines,US,Terminal 1,6179,4
7840,201102,Hawaiian Airlines,US,Terminal 1,6236,4
7841,201102,Horizon Air ,US,Terminal 1,6243,4
7842,201102,Horizon Air ,US,Terminal 1,6231,4
7843,201102,Japan Airlines,Asia,International,4653,0
7844,201102,Japan Airlines,Asia,International,4462,0
7845,201102,JetBlue Airways ,US,International,27085,6
7846,201102,JetBlue Airways ,US,International,26166,6
7847,201102,KLM Royal Dutch Airlines,Europe,International,6293,1
7848,201102,KLM Royal Dutch Airlines,Europe,International,4996,1
7849,201102,Korean Air Lines,Asia,International,3677,0
7850,201102,Korean Air Lines,Asia,International,3946,0
7851,201102,LAN Peru,South America,International,2940,9
7852,201102,LAN Peru,South America,International,2954,9
7853,201102,Lufthansa German Airlines,Europe,International,14901,1
7854,201102,Lufthansa German Airlines,Europe,International,13917,1
7855,201102,Mesa Airlines,US,Terminal 1,3958,4
7856,201102,Mesa Airlines,US,Terminal 1,4020,4
7857,201102,Philippine Airlines,Asia,International,10866,0
7858,201102,Philippine Airlines,Asia,International,9034,0
7859,201102,Qantas Airways,Australia / Oceania,International,3467,8
7860,201102,Qantas Airways,Australia / Oceania,International,3878,8
7861,201102,Singapore Airlines,Asia,International,10712,0
7862,201102,Singapore Airlines,Asia,International,11868,0
7863,201102,SkyWest Airlines,US,Terminal 1,13486,4
7864,201102,SkyWest Airlines,US,Terminal 1,13360,4
7865,201102,SkyWest Airlines,US,Terminal 3,108710,7
7866,201102,SkyWest Airlines,US,Terminal 3,108041,7
7867,201102,SkyWest Airlines,Canada,International,1934,5
7868,201102,SkyWest Airlines,Canada,Terminal 3,10723,11
7869,201102,SkyWest Airlines,Canada,Terminal 3,11630,11
7870,201102,Southwest Airlines,US,Terminal 1,106325,4
7871,201102,Southwest Airlines,US,Terminal 1,104353,4
7872,201102,Southwest Airlines,US,Terminal 1,119,4
7873,201102,Swiss International,Europe,International,4393,1
7874,201102,Swiss International,Europe,International,3908,1
7875,201102,TACA,Central America,International,4171,12
7876,201102,TACA,Central America,International,4382,12
7877,201102,US Airways,US,Terminal 1,46737,4
7878,201102,US Airways,US,Terminal 1,48016,4
7879,201102,United Airlines,US,Terminal 1,48183,4
7880,201102,United Airlines,US,Terminal 1,47366,4
7881,201102,United Airlines - Pre 07/01/2013,US,International,10020,6
7882,201102,United Airlines - Pre 07/01/2013,US,International,8387,6
7883,201102,United Airlines - Pre 07/01/2013,US,Terminal 3,15864,7
7884,201102,United Airlines - Pre 07/01/2013,US,Terminal 3,15669,7
7885,201102,United Airlines - Pre 07/01/2013,US,Terminal 3,249,7
7886,201102,United Airlines - Pre 07/01/2013,US,Terminal 3,301417,7
7887,201102,United Airlines - Pre 07/01/2013,US,Terminal 3,297712,7
7888,201102,United Airlines - Pre 07/01/2013,US,Terminal 3,4741,7
7889,201102,United Airlines - Pre 07/01/2013,Asia,International,48070,0
7890,201102,United Airlines - Pre 07/01/2013,Asia,International,54298,0
7891,201102,United Airlines - Pre 07/01/2013,Asia,International,2526,0
7892,201102,United Airlines - Pre 07/01/2013,Australia / Oceania,International,6619,8
7893,201102,United Airlines - Pre 07/01/2013,Australia / Oceania,International,9325,8
7894,201102,United Airlines - Pre 07/01/2013,Australia / Oceania,International,402,8
7895,201102,United Airlines - Pre 07/01/2013,Canada,Terminal 3,9931,11
7896,201102,United Airlines - Pre 07/01/2013,Canada,Terminal 3,9125,11
7897,201102,United Airlines - Pre 07/01/2013,Canada,Terminal 3,141,11
7898,201102,United Airlines - Pre 07/01/2013,Europe,International,13831,1
7899,201102,United Airlines - Pre 07/01/2013,Europe,International,12521,1
7900,201102,United Airlines - Pre 07/01/2013,Europe,International,348,1
7901,201102,United Airlines - Pre 07/01/2013,Mexico,International,7029,3
7902,201102,United Airlines - Pre 07/01/2013,Mexico,International,7629,3
7903,201102,Virgin America,US,International,86305,6
7904,201102,Virgin America,US,International,87225,6
7905,201102,Virgin America,Canada,International,1743,5
7906,201102,Virgin America,Canada,International,1639,5
7907,201102,Virgin America,Mexico,International,3871,3
7908,201102,Virgin America,Mexico,International,3680,3
7909,201102,Virgin Atlantic,Europe,International,6255,1
7910,201102,Virgin Atlantic,Europe,International,5695,1
7911,201103,Aeromexico,Mexico,International,2834,3
7912,201103,Aeromexico,Mexico,International,2656,3
7913,201103,Air Canada ,Canada,Terminal 3,19577,11
7914,201103,Air Canada ,Canada,Terminal 3,21041,11
7915,201103,Air China,Asia,International,7187,0
7916,201103,Air China,Asia,International,7188,0
7917,201103,Air France,Europe,International,7839,1
7918,201103,Air France,Europe,International,8461,1
7919,201103,Air New Zealand,Australia / Oceania,International,7992,8
7920,201103,Air New Zealand,Australia / Oceania,International,5886,8
7921,201103,AirTran Airways,US,Terminal 1,13565,4
7922,201103,AirTran Airways,US,Terminal 1,13629,4
7923,201103,Alaska Airlines,US,Terminal 1,33609,4
7924,201103,Alaska Airlines,US,Terminal 1,32120,4
7925,201103,Alaska Airlines,Mexico,International,6626,3
7926,201103,Alaska Airlines,Mexico,Terminal 1,6545,2
7927,201103,All Nippon Airways,Asia,International,5188,0
7928,201103,All Nippon Airways,Asia,International,4821,0
7929,201103,American Airlines,US,Terminal 3,126797,7
7930,201103,American Airlines,US,Terminal 3,128881,7
7931,201103,Asiana Airlines,Asia,International,4221,0
7932,201103,Asiana Airlines,Asia,International,4511,0
7933,201103,British Airways,Europe,International,16100,1
7934,201103,British Airways,Europe,International,16133,1
7935,201103,Cathay Pacific,Asia,International,21489,0
7936,201103,Cathay Pacific,Asia,International,20227,0
7937,201103,China Airlines,Asia,International,9506,0
